9278	174	1.65857	0	0.9490329	1.651967	1.432273	0.9093034	0
9279	174	1.64911	0	0.9453512	1.642285	1.432302	0.9056924	0
9279	175	1.938114	0	1.64523	1.899935	1.529729	1.62791	2
9280	174	1.635498	0	0.9400902	1.628407	1.432333	0.9005135	0
9280	175	1.92873	0	1.649813	1.89057	1.529739	1.631243	2
9281	174	1.618084	0	0.9334258	1.610681	1.432353	0.8939313	0
9281	175	1.916677	0	1.655578	1.878618	1.529749	1.635752	2
9282	174	1.597197	0	0.9255333	1.589416	1.432372	0.8861094	0
9282	175	1.902143	0	1.662354	1.864283	1.529768	1.641203	2
9283	174	1.573144	0	0.916585	1.553061	1.421634	0.8876793	0
9283	175	1.885295	0	1.669976	1.847766	1.529779	1.647447	2
9284	174	1.54621	0	0.9067494	1.524532	1.418216	0.8799816	0
9284	175	1.866284	0	1.678282	1.829255	1.529797	1.654308	2
9285	174	1.516661	0	0.8961893	1.494032	1.41462	0.8717015	0
9285	175	1.845245	0	1.687119	1.808843	1.529821	1.661678	2
9286	174	1.484746	0	0.885061	1.461604	1.411224	0.8629798	0
9286	175	1.822297	0	1.696338	1.786593	1.529855	1.669457	2
9287	174	1.450692	0	0.8735134	1.427312	1.408624	0.8538632	0
9287	175	1.79755	0	1.705803	1.750877	1.509387	1.677524	2
9288	174	1.414714	0	0.8616866	1.391352	1.407003	0.8445979	0
9288	175	1.771102	0	1.715382	1.724171	1.507665	1.685864	2
9289	174	1.377007	0	0.849712	1.352568	1.404591	0.835076	0
9289	175	1.743042	0	1.724956	1.695695	1.506329	1.69443	2
9290	174	1.337753	0	0.8377108	1.311359	1.401704	0.8258139	0
9290	175	1.713453	0	1.734413	1.66554	1.50541	1.703159	2
9291	174	1.297119	0	0.8257946	1.268478	1.398149	0.818564	0
9291	175	1.682409	0	1.743654	1.633766	1.505211	1.712238	2
9292	174	1.255258	0	0.8140646	1.223491	1.393502	0.812996	0
9292	175	1.650025	0	1.752682	1.600362	1.506053	1.721943	2
9293	174	1.212277	0	0.8025356	1.176504	1.388902	0.8089076	0
9293	175	1.616406	0	1.761505	1.565655	1.507864	1.732248	2
9294	174	1.168268	0	0.791202	1.130946	1.388435	0.8007982	0
9294	175	1.581649	0	1.770128	1.529608	1.510803	1.743472	2
9295	174	1.123315	0	0.7800587	1.084538	1.390434	0.7915657	0
9295	175	1.545844	0	1.778557	1.494101	1.514089	1.754553	2
9296	174	1.077496	0	0.7691007	1.036188	1.394276	0.7825456	0
9296	175	1.509073	0	1.786799	1.459857	1.517145	1.765358	2
9297	174	1.03088	0	0.7583233	0.9871159	1.399256	0.7728833	0
9297	175	1.471411	0	1.794858	1.423747	1.520313	1.775745	2
9298	174	0.9837179	0	0.7478909	0.9382674	1.404201	0.7622494	0
9298	175	1.432929	0	1.802738	1.38613	1.522471	1.785676	2
9298	176	-4.069707	0	-0.4087351	-4.04303	1.661075	-0.3694697	0
9299	174	0.9358703	0	0.737617	0.890918	1.407727	0.7480009	0
9299	175	1.393689	0	1.810446	1.349074	1.522075	1.795635	2
9299	176	-4.061976	0	-0.4092301	-4.034792	1.661077	-0.3703579	0
9300	174	0.8873941	0	0.7274984	0.8465253	1.409648	0.7262861	0
9300	175	1.353752	0	1.817985	1.311432	1.520122	1.805385	2
9300	176	-4.050714	0	-0.4099828	-4.023238	1.661074	-0.371319	0
9301	174	0.8383411	0	0.7175325	0.8024235	1.411863	0.6984292	0
9301	175	1.313172	0	1.82536	1.272056	1.51818	1.814612	2
9301	176	-4.036204	0	-0.410973	-4.008508	1.661057	-0.3724833	0
9302	174	0.7887589	0	0.7077163	0.7552584	1.415812	0.6844004	0
9302	175	1.271997	0	1.832575	1.232372	1.51524	1.823537	2
9302	176	-4.018706	0	-0.4121817	-3.990822	1.661055	-0.3738388	0
9303	174	0.7386913	0	0.6980475	0.7065755	1.418274	0.6748733	0
9303	175	1.230276	0	1.839633	1.192385	1.51122	1.832169	2
9303	176	-3.998458	0	-0.4135918	-3.970401	1.661054	-0.3753852	0
9304	174	0.6881785	0	0.6885235	0.6572554	1.418566	0.6639938	0
9304	175	1.188049	0	1.846539	1.151248	1.506772	1.840766	2
9304	176	-3.97568	0	-0.4151872	-3.947463	1.66106	-0.3771145	0
9305	174	0.6372577	0	0.6791421	0.6080864	1.417085	0.6520057	0
9305	175	1.145357	0	1.853294	1.110136	1.502503	1.849083	2
9305	176	-3.950576	0	-0.4169534	-3.922207	1.661083	-0.3790153	0
9306	174	0.5859628	0	0.6699008	0.5580258	1.413917	0.6388049	0
9306	175	1.102234	0	1.859904	1.069011	1.499208	1.857137	2
9306	176	-3.92333	0	-0.4188769	-3.884763	1.653549	-0.3969902	0
9307	174	0.534325	0	0.6607977	0.5085148	1.409638	0.6254501	0
9307	175	1.058714	0	1.866369	1.027561	1.497905	1.864975	2
9307	176	-3.894115	0	-0.4209451	-3.855717	1.650896	-0.4012931	0
9308	174	0.4823731	0	0.6518307	0.4578622	1.404529	0.6124349	0
9308	175	1.014828	0	1.872695	0.9848793	1.496702	1.873015	2
9308	176	-3.863088	0	-0.4231468	-3.825002	1.647608	-0.405665	0
9309	174	0.4301336	0	0.6429977	0.4056572	1.398729	0.6001505	0
9309	175	0.970603	0	1.878883	0.9400336	1.494421	1.881466	2
9309	176	-3.830394	0	-0.4254715	-3.792343	1.643862	-0.4102015	0
9310	174	0.3776306	0	0.634297	0.3512311	1.393143	0.5877213	0
9310	175	0.9260659	0	1.884935	0.895191	1.491395	1.891892	2
9310	176	-3.796166	0	-0.4279093	-3.758426	1.639941	-0.4148487	0
9311	174	0.3248864	0	0.6257268	0.2951368	1.389129	0.5756578	0
9311	175	0.88124	0	1.890855	0.8498493	1.487166	1.904095	2
9311	176	-3.760527	0	-0.4304515	-3.72382	1.636258	-0.4193667	0
9312	174	0.2719215	0	0.6172853	0.2396329	1.386407	0.5676699	0
9312	175	0.8361475	0	1.896644	0.8035427	1.482667	1.918101	2
9312	176	-3.72359	0	-0.4330899	-3.688058	1.633378	-0.423908	0
9313	174	0.2187548	0	0.6089709	0.1847798	1.385295	0.5589707	0
9313	175	0.7908086	0	1.902305	0.7575606	1.482639	1.926812	2
9313	176	-3.685459	0	-0.4358168	-3.65155	1.631971	-0.4284982	0
9314	174	0.1654035	0	0.6007822	0.1288583	1.386803	0.5511423	0
9314	175	0.7452419	0	1.907841	0.7110901	1.485372	1.933403	2
9314	176	-3.646232	0	-0.4386263	-3.613012	1.630053	-0.4335486	0
9315	174	0.1118961	0	0.5927209	0.07128677	1.392125	0.5455186	0
9315	175	0.6994648	0	1.913252	0.6633624	1.489778	1.940557	2
9315	176	-3.606021	0	-0.4415184	-3.57209	1.627376	-0.4390739	0
9316	174	0.05826973	0	0.584792	0.01266628	1.400937	0.5427664	0
9316	175	0.653493	0	1.91854	0.6152496	1.495156	1.946985	2
9316	176	-3.564927	0	-0.4444933	-3.530442	1.624086	-0.4464797	0
9317	174	0.004558709	0	0.5770002	-0.03990972	1.409964	0.542173	0
9317	175	0.6073412	0	1.923709	0.5671282	1.500393	1.952121	2
9317	176	-3.523046	0	-0.4475514	-3.487915	1.619787	-0.4557209	0
9318	174	-0.0492054	0	0.5693502	-0.0921755	1.41757	0.5404257	0
9318	175	0.5610229	0	1.928759	0.5195522	1.50446	1.954665	2
9318	176	-3.480463	0	-0.4506932	-3.443776	1.614492	-0.4673692	0
9319	174	-0.1029935	0	0.5618464	-0.143875	1.41934	0.5383637	0
9319	175	0.5145504	0	1.933692	0.4733477	1.506795	1.950111	2
9319	176	-3.437258	0	-0.4539193	-3.399427	1.61233	-0.4764372	0
9320	174	-0.1567789	0	0.5544934	-0.1951495	1.416389	0.5360937	0
9320	175	0.4679353	0	1.93851	0.42655	1.508957	1.939256	2
9320	176	-3.393506	0	-0.4572301	-3.355148	1.613989	-0.4813099	0
9321	174	-0.2105369	0	0.5472956	-0.2472493	1.412147	0.5326179	0
9321	175	0.421188	0	1.943215	0.3796389	1.511489	1.929581	2
9321	176	-3.349272	0	-0.4606255	-3.309249	1.617359	-0.4870399	0
9322	174	-0.2642451	0	0.5402574	-0.2988095	1.405482	0.5290477	0
9322	175	0.3743182	0	1.947807	0.3343884	1.515238	1.934332	2
9322	176	-3.30462	0	-0.4641049	-3.262393	1.622229	-0.4925654	0
9323	174	-0.3178829	0	0.5333832	-0.3507651	1.398775	0.5254801	0
9323	175	0.327335	0	1.95229	0.2883421	1.516908	1.937942	2
9323	176	-3.259605	0	-0.4676665	-3.21518	1.627704	-0.4971625	0
9324	174	-0.3714317	0	0.5266775	-0.4016375	1.394284	0.5220954	0
9324	175	0.2802464	0	1.956664	0.2418683	1.517028	1.940339	2
9324	176	-3.214279	0	-0.4713062	-3.16801	1.632499	-0.5006276	0
9325	174	-0.4248744	0	0.5201449	-0.4526496	1.393307	0.5187869	0
9325	175	0.2330602	0	1.96093	0.1955209	1.515862	1.941589	2
9325	176	-3.168689	0	-0.4750161	-3.121924	1.635965	-0.4989794	0
9326	174	-0.4781959	0	0.51379	-0.5071942	1.390363	0.5156283	0
9326	175	0.1857833	0	1.965091	0.1484669	1.513469	1.941942	2
9326	176	-3.122878	0	-0.4787801	-3.076688	1.637967	-0.4900026	0
9327	174	-0.5313823	0	0.5076178	-0.5623284	1.386039	0.5161512	0
9327	175	0.138422	0	1.969148	0.1017497	1.510224	1.941842	2
9328	174	-0.5847369	0	0.5015105	-0.6195179	1.379352	0.5205063	0
9328	175	0.09098256	0	1.973102	0.05512195	1.506458	1.941706	2
9329	174	-0.6382451	0	0.4954702	-0.6755325	1.37811	0.5200499	0
9329	175	0.04347038	0	1.976955	0.007549658	1.502322	1.942071	2
9330	174	-0.6918937	0	0.4894986	-0.7309714	1.382574	0.5148844	0
9330	175	-0.004109319	0	1.980708	-0.04069864	1.497704	1.943004	2
9331	174	-0.7456705	0	0.4835975	-0.7879131	1.389851	0.5096627	0
9331	175	-0.05175173	0	1.984361	-0.09053975	1.493582	1.943735	2
9332	174	-0.7995644	0	0.4777684	-0.8445285	1.397724	0.5027701	0
9332	175	-0.09945235	0	1.987917	-0.1413144	1.490583	1.944497	2
9333	174	-0.8535652	0	0.4720126	-0.8991438	1.403593	0.4917735	0
9333	175	-0.147207	0	1.991375	-0.1908309	1.488366	1.94841	2
9334	174	-0.9076635	0	0.4663315	-0.949558	1.406746	0.469386	0
9334	175	-0.1950119	0	1.994738	-0.2395981	1.487025	1.951579	2
9335	174	-0.9618508	0	0.4607264	-0.9995894	1.409836	0.4395956	0
9335	175	-0.2428633	0	1.998005	-0.288686	1.487052	1.954718	2
9336	174	-1.016119	0	0.4551982	-1.051527	1.415366	0.4348899	0
9336	175	-0.2907579	0	2.001178	-0.3383184	1.488757	1.958644	2
9337	174	-1.070461	0	0.4497481	-1.104252	1.417218	0.4286817	0
9337	175	-0.3386925	0	2.004257	-0.3887529	1.49293	1.96408	2
9338	174	-1.124451	0	0.4446239	-1.156676	1.416674	0.4212065	0
9338	175	-0.3866125	0	2.007296	-0.4395353	1.49927	1.971349	2
9338	178	-2.944414	0	-0.6582209	-2.911945	1.375325	-0.6806778	0
9339	174	-1.178109	0	0.4398182	-1.20897	1.414059	0.4125046	0
9339	175	-0.4345146	0	2.010298	-0.4880692	1.506576	1.979542	2
9339	178	-2.94444	0	-0.6667833	-2.912012	1.375331	-0.6894756	0
9340	174	-1.231455	0	0.4353247	-1.260802	1.410054	0.4034182	0
9340	175	-0.4823968	0	2.013265	-0.5322111	1.512814	1.98756	2
9340	178	-2.944464	0	-0.679144	-2.912001	1.375329	-0.7020199	0
9341	174	-1.284508	0	0.4311381	-1.312625	1.405296	0.3949413	0
9341	175	-0.5302579	0	2.016198	-0.5787031	1.518119	1.994208	2
9341	178	-2.944455	0	-0.695013	-2.911931	1.375317	-0.7180294	0
9342	174	-1.337289	0	0.427254	-1.36556	1.400057	0.3875677	0
9342	175	-0.5780975	0	2.019098	-0.6240382	1.519236	2.000813	2
9342	178	-2.944364	0	-0.7141209	-2.911701	1.375301	-0.7372101	0
9343	174	-1.389818	0	0.4236689	-1.419758	1.394757	0.3810182	0
9343	175	-0.625916	0	2.021966	-0.6687594	1.516942	2.007288	2
9343	178	-2.94412	0	-0.7362152	-2.911126	1.375296	-0.7592885	0
9344	174	-1.442114	0	0.4203799	-1.475722	1.391142	0.3740056	0
9344	175	-0.6737142	0	2.024801	-0.7150349	1.51445	2.012762	2
9344	178	-2.943612	0	-0.7610543	-2.91015	1.375291	-0.7839922	0
9345	174	-1.494199	0	0.4173847	-1.530468	1.388683	0.3715277	0
9345	175	-0.7214935	0	2.027603	-0.7606319	1.510213	2.017965	2
9346	174	-1.546527	0	0.4143204	-1.584153	1.386944	0.368163	0
9346	175	-0.769324	0	2.030284	-0.8066738	1.504875	2.022815	2
9347	174	-1.599077	0	0.411198	-1.638587	1.387261	0.3649733	0
9347	175	-0.8172016	0	2.032849	-0.8529558	1.499639	2.027538	2
9348	174	-1.651831	0	0.4080275	-1.694244	1.390491	0.3633007	0
9348	175	-0.8651225	0	2.0353	-0.8984232	1.495649	2.03194	2
9349	174	-1.704773	0	0.4048184	-1.751085	1.397148	0.3638561	0
9349	175	-0.9130832	0	2.037641	-0.9439351	1.494329	2.036151	2
9350	174	-1.757887	0	0.4015795	-1.806775	1.406107	0.366628	0
9350	175	-0.9610804	0	2.039873	-0.9909561	1.492921	2.040533	2
9351	174	-1.811159	0	0.3983189	-1.856543	1.413944	0.3699953	0
9351	175	-1.009111	0	2.041999	-1.040036	1.490317	2.0456	2
9352	174	-1.864576	0	0.3950444	-1.908952	1.419718	0.3713537	0
9352	175	-1.057172	0	2.044022	-1.088826	1.486626	2.053399	2
9353	174	-1.918126	0	0.3917629	-1.95904	1.418517	0.373364	0
9353	175	-1.105261	0	2.045944	-1.13868	1.481425	2.063572	2
9354	174	-1.971798	0	0.388481	-2.010793	1.415517	0.3740652	0
9354	175	-1.153376	0	2.047766	-1.188572	1.478861	2.072076	2
9355	174	-2.025582	0	0.3852049	-2.062264	1.410255	0.3742147	0
9355	175	-1.201513	0	2.04949	-1.237405	1.481341	2.074448	2
9356	174	-2.079468	0	0.3819403	-2.11428	1.403291	0.3741404	0
9356	175	-1.249672	0	2.051119	-1.287584	1.485876	2.077503	2
9357	174	-2.133449	0	0.3786925	-2.16577	1.396887	0.3740311	0
9357	175	-1.29785	0	2.052653	-1.33819	1.491844	2.079988	2
9358	174	-2.187516	0	0.3754665	-2.216922	1.393635	0.3739945	0
9358	175	-1.346044	0	2.054093	-1.388583	1.497944	2.081131	2
